index,fecha_hora,consumo_kWh,excedentes_kWh,reactiva_kVArh,capacitiva_kVArh,hora,tipo_dia,consumo_neto_kWh,vertido_neto_kWh,periodo
15779,2025-03-14 08:45:00,4,0.0,2,,8,L-V,4.0,0.0,P3
15780,2025-03-14 09:00:00,5,0.0,2,,9,L-V,5.0,0.0,P2
15781,2025-03-14 09:15:00,5,0.0,2,,9,L-V,5.0,0.0,P2
15782,2025-03-14 09:30:00,5,0.0,2,,9,L-V,5.0,0.0,P2
15783,2025-03-14 09:45:00,5,0.0,2,,9,L-V,5.0,0.0,P2
15784,2025-03-14 10:00:00,5,0.0,2,,10,L-V,5.0,0.0,P2
15785,2025-03-14 10:15:00,5,0.0,2,,10,L-V,5.0,0.0,P2
15786,2025-03-14 10:30:00,5,0.0,2,,10,L-V,5.0,0.0,P2
15787,2025-03-14 10:45:00,5,0.0,2,,10,L-V,5.0,0.0,P2
15788,2025-03-14 11:00:00,5,0.0,2,,11,L-V,5.0,0.0,P2
15789,2025-03-14 11:15:00,5,0.0,2,,11,L-V,5.0,0.0,P2
15790,2025-03-14 11:30:00,5,0.0,2,,11,L-V,5.0,0.0,P2
15791,2025-03-14 11:45:00,5,0.0,2,,11,L-V,5.0,0.0,P2
15792,2025-03-14 12:00:00,5,0.0,2,,12,L-V,5.0,0.0,P2
15793,2025-03-14 12:15:00,5,0.0,2,,12,L-V,5.0,0.0,P2
15794,2025-03-14 12:30:00,5,0.0,2,,12,L-V,5.0,0.0,P2
15795,2025-03-14 12:45:00,5,0.0,2,,12,L-V,5.0,0.0,P2
15796,2025-03-14 13:00:00,5,0.0,2,,13,L-V,5.0,0.0,P2
15797,2025-03-14 13:15:00,5,0.0,2,,13,L-V,5.0,0.0,P2
15798,2025-03-14 13:30:00,5,0.0,2,,13,L-V,5.0,0.0,P2
15799,2025-03-14 13:45:00,5,0.0,2,,13,L-V,5.0,0.0,P2
15800,2025-03-14 14:00:00,4,0.0,2,,14,L-V,4.0,0.0,P3
15801,2025-03-14 14:15:00,4,0.0,2,,14,L-V,4.0,0.0,P3
15802,2025-03-14 14:30:00,4,0.0,2,,14,L-V,4.0,0.0,P3
15803,2025-03-14 14:45:00,4,0.0,2,,14,L-V,4.0,0.0,P3
15804,2025-03-14 15:00:00,4,0.0,2,,15,L-V,4.0,0.0,P3
15805,2025-03-14 15:15:00,4,0.0,2,,15,L-V,4.0,0.0,P3
15806,2025-03-14 15:30:00,4,0.0,2,,15,L-V,4.0,0.0,P3
15807,2025-03-14 15:45:00,4,0.0,2,,15,L-V,4.0,0.0,P3
15808,2025-03-14 16:00:00,4,0.0,2,,16,L-V,4.0,0.0,P3
15809,2025-03-14 16:15:00,4,0.0,2,,16,L-V,4.0,0.0,P3
15810,2025-03-14 16:30:00,4,0.0,2,,16,L-V,4.0,0.0,P3
15811,2025-03-14 16:45:00,4,0.0,2,,16,L-V,4.0,0.0,P3
15812,2025-03-14 17:00:00,4,0.0,2,,17,L-V,4.0,0.0,P3
15813,2025-03-14 17:15:00,4,0.0,2,,17,L-V,4.0,0.0,P3
15814,2025-03-14 17:30:00,4,0.0,2,,17,L-V,4.0,0.0,P3
15815,2025-03-14 17:45:00,4,0.0,2,,17,L-V,4.0,0.0,P3
15816,2025-03-14 18:00:00,5,0.0,2,,18,L-V,5.0,0.0,P2
15817,2025-03-14 18:15:00,5,0.0,2,,18,L-V,5.0,0.0,P2
15818,2025-03-14 18:30:00,5,0.0,2,,18,L-V,5.0,0.0,P2
15819,2025-03-14 18:45:00,5,0.0,2,,18,L-V,5.0,0.0,P2
15820,2025-03-14 19:00:00,5,0.0,2,,19,L-V,5.0,0.0,P2
15821,2025-03-14 19:15:00,5,0.0,2,,19,L-V,5.0,0.0,P2
15822,2025-03-14 19:30:00,5,0.0,2,,19,L-V,5.0,0.0,P2
15823,2025-03-14 19:45:00,5,0.0,2,,19,L-V,5.0,0.0,P2
15824,2025-03-14 20:00:00,5,0.0,2,,20,L-V,5.0,0.0,P2
15825,2025-03-14 20:15:00,5,0.0,2,,20,L-V,5.0,0.0,P2
15826,2025-03-14 20:30:00,5,0.0,2,,20,L-V,5.0,0.0,P2
15827,2025-03-14 20:45:00,5,0.0,2,,20,L-V,5.0,0.0,P2
15828,2025-03-14 21:00:00,5,0.0,2,,21,L-V,5.0,0.0,P2
15829,2025-03-14 21:15:00,5,0.0,2,,21,L-V,5.0,0.0,P2
15830,2025-03-14 21:30:00,5,0.0,2,,21,L-V,5.0,0.0,P2
15831,2025-03-14 21:45:00,5,0.0,2,,21,L-V,5.0,0.0,P2
15832,2025-03-14 22:00:00,4,0.0,2,,22,L-V,4.0,0.0,P3
15833,2025-03-14 22:15:00,4,0.0,2,,22,L-V,4.0,0.0,P3
15834,2025-03-14 22:30:00,4,0.0,2,,22,L-V,4.0,0.0,P3
15835,2025-03-14 22:45:00,4,0.0,2,,22,L-V,4.0,0.0,P3
15836,2025-03-14 23:00:00,4,0.0,2,,23,L-V,4.0,0.0,P3
15837,2025-03-14 23:15:00,4,0.0,2,,23,L-V,4.0,0.0,P3
15838,2025-03-14 23:30:00,4,0.0,2,,23,L-V,4.0,0.0,P3
15839,2025-03-14 23:45:00,4,0.0,2,,23,L-V,4.0,0.0,P3
15840,2025-03-15 00:00:00,1,0.0,0,,0,FS,1.0,0.0,P6
15841,2025-03-15 00:15:00,1,0.0,0,,0,FS,1.0,0.0,P6
15842,2025-03-15 00:30:00,1,0.0,0,,0,FS,1.0,0.0,P6
15843,2025-03-15 00:45:00,1,0.0,0,,0,FS,1.0,0.0,P6
15844,2025-03-15 01:00:00,1,0.0,0,,1,FS,1.0,0.0,P6
15845,2025-03-15 01:15:00,1,0.0,0,,1,FS,1.0,0.0,P6
15846,2025-03-15 01:30:00,1,0.0,0,,1,FS,1.0,0.0,P6
15847,2025-03-15 01:45:00,1,0.0,0,,1,FS,1.0,0.0,P6
15848,2025-03-15 02:00:00,1,0.0,0,,2,FS,1.0,0.0,P6
15849,2025-03-15 02:15:00,1,0.0,0,,2,FS,1.0,0.0,P6
15850,2025-03-15 02:30:00,1,0.0,0,,2,FS,1.0,0.0,P6
15851,2025-03-15 02:45:00,1,0.0,0,,2,FS,1.0,0.0,P6
15852,2025-03-15 03:00:00,1,0.0,0,,3,FS,1.0,0.0,P6
15853,2025-03-15 03:15:00,1,0.0,0,,3,FS,1.0,0.0,P6
15854,2025-03-15 03:30:00,1,0.0,0,,3,FS,1.0,0.0,P6
15855,2025-03-15 03:45:00,1,0.0,0,,3,FS,1.0,0.0,P6
15856,2025-03-15 04:00:00,1,0.0,0,,4,FS,1.0,0.0,P6
15857,2025-03-15 04:15:00,1,0.0,0,,4,FS,1.0,0.0,P6
15858,2025-03-15 04:30:00,1,0.0,0,,4,FS,1.0,0.0,P6
15859,2025-03-15 04:45:00,1,0.0,0,,4,FS,1.0,0.0,P6
15860,2025-03-15 05:00:00,1,0.0,0,,5,FS,1.0,0.0,P6
15861,2025-03-15 05:15:00,1,0.0,0,,5,FS,1.0,0.0,P6
15862,2025-03-15 05:30:00,1,0.0,0,,5,FS,1.0,0.0,P6
15863,2025-03-15 05:45:00,1,0.0,0,,5,FS,1.0,0.0,P6
15864,2025-03-15 06:00:00,1,0.0,0,,6,FS,1.0,0.0,P6
15865,2025-03-15 06:15:00,1,0.0,0,,6,FS,1.0,0.0,P6
15866,2025-03-15 06:30:00,1,0.0,0,,6,FS,1.0,0.0,P6
15867,2025-03-15 06:45:00,1,0.0,0,,6,FS,1.0,0.0,P6
15868,2025-03-15 07:00:00,1,0.0,0,,7,FS,1.0,0.0,P6
15869,2025-03-15 07:15:00,1,0.0,0,,7,FS,1.0,0.0,P6
15870,2025-03-15 07:30:00,1,0.0,0,,7,FS,1.0,0.0,P6
15871,2025-03-15 07:45:00,1,0.0,0,,7,FS,1.0,0.0,P6
15872,2025-03-15 08:00:00,1,0.0,0,,8,FS,1.0,0.0,P6
15873,2025-03-15 08:15:00,1,0.0,0,,8,FS,1.0,0.0,P6
15874,2025-03-15 08:30:00,1,0.0,0,,8,FS,1.0,0.0,P6
15875,2025-03-15 08:45:00,1,0.0,0,,8,FS,1.0,0.0,P6
15876,2025-03-15 09:00:00,1,0.0,0,,9,FS,1.0,0.0,P6
15877,2025-03-15 09:15:00,1,0.0,0,,9,FS,1.0,0.0,P6
15878,2025-03-15 09:30:00,1,0.0,0,,9,FS,1.0,0.0,P6
15879,2025-03-15 09:45:00,1,0.0,0,,9,FS,1.0,0.0,P6
15880,2025-03-15 10:00:00,1,0.0,0,,10,FS,1.0,0.0,P6
15881,2025-03-15 10:15:00,1,0.0,0,,10,FS,1.0,0.0,P6
15882,2025-03-15 10:30:00,1,0.0,0,,10,FS,1.0,0.0,P6
15883,2025-03-15 10:45:00,1,0.0,0,,10,FS,1.0,0.0,P6
15884,2025-03-15 11:00:00,1,0.0,0,,11,FS,1.0,0.0,P6
15885,2025-03-15 11:15:00,1,0.0,0,,11,FS,1.0,0.0,P6
15886,2025-03-15 11:30:00,1,0.0,0,,11,FS,1.0,0.0,P6
15887,2025-03-15 11:45:00,1,0.0,0,,11,FS,1.0,0.0,P6
15888,2025-03-15 12:00:00,1,0.0,0,,12,FS,1.0,0.0,P6
15889,2025-03-15 12:15:00,1,0.0,0,,12,FS,1.0,0.0,P6
15890,2025-03-15 12:30:00,1,0.0,0,,12,FS,1.0,0.0,P6
15891,2025-03-15 12:45:00,1,0.0,0,,12,FS,1.0,0.0,P6
15892,2025-03-15 13:00:00,1,0.0,0,,13,FS,1.0,0.0,P6
15893,2025-03-15 13:15:00,1,0.0,0,,13,FS,1.0,0.0,P6
15894,2025-03-15 13:30:00,1,0.0,0,,13,FS,1.0,0.0,P6
15895,2025-03-15 13:45:00,1,0.0,0,,13,FS,1.0,0.0,P6
15896,2025-03-15 14:00:00,1,0.0,0,,14,FS,1.0,0.0,P6
15897,2025-03-15 14:15:00,1,0.0,0,,14,FS,1.0,0.0,P6
15898,2025-03-15 14:30:00,1,0.0,0,,14,FS,1.0,0.0,P6
15899,2025-03-15 14:45:00,1,0.0,0,,14,FS,1.0,0.0,P6
15900,2025-03-15 15:00:00,1,0.0,0,,15,FS,1.0,0.0,P6
15901,2025-03-15 15:15:00,1,0.0,0,,15,FS,1.0,0.0,P6
15902,2025-03-15 15:30:00,1,0.0,0,,15,FS,1.0,0.0,P6
15903,2025-03-15 15:45:00,1,0.0,0,,15,FS,1.0,0.0,P6
15904,2025-03-15 16:00:00,1,0.0,0,,16,FS,1.0,0.0,P6
15905,2025-03-15 16:15:00,1,0.0,0,,16,FS,1.0,0.0,P6
15906,2025-03-15 16:30:00,1,0.0,0,,16,FS,1.0,0.0,P6
15907,2025-03-15 16:45:00,1,0.0,0,,16,FS,1.0,0.0,P6
15908,2025-03-15 17:00:00,1,0.0,0,,17,FS,1.0,0.0,P6
15909,2025-03-15 17:15:00,1,0.0,0,,17,FS,1.0,0.0,P6
15910,2025-03-15 17:30:00,1,0.0,0,,17,FS,1.0,0.0,P6
15911,2025-03-15 17:45:00,1,0.0,0,,17,FS,1.0,0.0,P6
15912,2025-03-15 18:00:00,1,0.0,0,,18,FS,1.0,0.0,P6
15913,2025-03-15 18:15:00,1,0.0,0,,18,FS,1.0,0.0,P6
15914,2025-03-15 18:30:00,1,0.0,0,,18,FS,1.0,0.0,P6
15915,2025-03-15 18:45:00,1,0.0,0,,18,FS,1.0,0.0,P6
15916,2025-03-15 19:00:00,1,0.0,0,,19,FS,1.0,0.0,P6
15917,2025-03-15 19:15:00,1,0.0,0,,19,FS,1.0,0.0,P6
15918,2025-03-15 19:30:00,1,0.0,0,,19,FS,1.0,0.0,P6
15919,2025-03-15 19:45:00,1,0.0,0,,19,FS,1.0,0.0,P6
15920,2025-03-15 20:00:00,1,0.0,0,,20,FS,1.0,0.0,P6
15921,2025-03-15 20:15:00,1,0.0,0,,20,FS,1.0,0.0,P6
15922,2025-03-15 20:30:00,1,0.0,0,,20,FS,1.0,0.0,P6
15923,2025-03-15 20:45:00,1,0.0,0,,20,FS,1.0,0.0,P6
15924,2025-03-15 21:00:00,1,0.0,0,,21,FS,1.0,0.0,P6
15925,2025-03-15 21:15:00,1,0.0,0,,21,FS,1.0,0.0,P6
15926,2025-03-15 21:30:00,1,0.0,0,,21,FS,1.0,0.0,P6
15927,2025-03-15 21:45:00,1,0.0,0,,21,FS,1.0,0.0,P6
15928,2025-03-15 22:00:00,1,0.0,0,,22,FS,1.0,0.0,P6
15929,2025-03-15 22:15:00,1,0.0,0,,22,FS,1.0,0.0,P6
15930,2025-03-15 22:30:00,1,0.0,0,,22,FS,1.0,0.0,P6
15931,2025-03-15 22:45:00,1,0.0,0,,22,FS,1.0,0.0,P6
15932,2025-03-15 23:00:00,1,0.0,0,,23,FS,1.0,0.0,P6
15933,2025-03-15 23:15:00,1,0.0,0,,23,FS,1.0,0.0,P6
15934,2025-03-15 23:30:00,1,0.0,0,,23,FS,1.0,0.0,P6
15935,2025-03-15 23:45:00,1,0.0,0,,23,FS,1.0,0.0,P6
15936,2025-03-16 00:00:00,1,0.0,0,,0,FS,1.0,0.0,P6
15937,2025-03-16 00:15:00,1,0.0,0,,0,FS,1.0,0.0,P6
15938,2025-03-16 00:30:00,1,0.0,0,,0,FS,1.0,0.0,P6
15939,2025-03-16 00:45:00,1,0.0,0,,0,FS,1.0,0.0,P6
15940,2025-03-16 01:00:00,1,0.0,0,,1,FS,1.0,0.0,P6
15941,2025-03-16 01:15:00,1,0.0,0,,1,FS,1.0,0.0,P6
15942,2025-03-16 01:30:00,1,0.0,0,,1,FS,1.0,0.0,P6
15943,2025-03-16 01:45:00,1,0.0,0,,1,FS,1.0,0.0,P6
15944,2025-03-16 02:00:00,1,0.0,0,,2,FS,1.0,0.0,P6
15945,2025-03-16 02:15:00,1,0.0,0,,2,FS,1.0,0.0,P6
15946,2025-03-16 02:30:00,1,0.0,0,,2,FS,1.0,0.0,P6
15947,2025-03-16 02:45:00,1,0.0,0,,2,FS,1.0,0.0,P6
15948,2025-03-16 03:00:00,1,0.0,0,,3,FS,1.0,0.0,P6
15949,2025-03-16 03:15:00,1,0.0,0,,3,FS,1.0,0.0,P6
15950,2025-03-16 03:30:00,1,0.0,0,,3,FS,1.0,0.0,P6
15951,2025-03-16 03:45:00,1,0.0,0,,3,FS,1.0,0.0,P6
15952,2025-03-16 04:00:00,1,0.0,0,,4,FS,1.0,0.0,P6
15953,2025-03-16 04:15:00,1,0.0,0,,4,FS,1.0,0.0,P6
15954,2025-03-16 04:30:00,1,0.0,0,,4,FS,1.0,0.0,P6
15955,2025-03-16 04:45:00,1,0.0,0,,4,FS,1.0,0.0,P6
15956,2025-03-16 05:00:00,1,0.0,0,,5,FS,1.0,0.0,P6
15957,2025-03-16 05:15:00,1,0.0,0,,5,FS,1.0,0.0,P6
15958,2025-03-16 05:30:00,1,0.0,0,,5,FS,1.0,0.0,P6
15959,2025-03-16 05:45:00,1,0.0,0,,5,FS,1.0,0.0,P6
15960,2025-03-16 06:00:00,1,0.0,0,,6,FS,1.0,0.0,P6
15961,2025-03-16 06:15:00,1,0.0,0,,6,FS,1.0,0.0,P6
15962,2025-03-16 06:30:00,1,0.0,0,,6,FS,1.0,0.0,P6
15963,2025-03-16 06:45:00,1,0.0,0,,6,FS,1.0,0.0,P6
15964,2025-03-16 07:00:00,1,0.0,0,,7,FS,1.0,0.0,P6
15965,2025-03-16 07:15:00,1,0.0,0,,7,FS,1.0,0.0,P6
15966,2025-03-16 07:30:00,1,0.0,0,,7,FS,1.0,0.0,P6
15967,2025-03-16 07:45:00,1,0.0,0,,7,FS,1.0,0.0,P6
15968,2025-03-16 08:00:00,1,0.0,0,,8,FS,1.0,0.0,P6
15969,2025-03-16 08:15:00,1,0.0,0,,8,FS,1.0,0.0,P6
15970,2025-03-16 08:30:00,1,0.0,0,,8,FS,1.0,0.0,P6
15971,2025-03-16 08:45:00,1,0.0,0,,8,FS,1.0,0.0,P6
15972,2025-03-16 09:00:00,1,0.0,0,,9,FS,1.0,0.0,P6
15973,2025-03-16 09:15:00,1,0.0,0,,9,FS,1.0,0.0,P6
15974,2025-03-16 09:30:00,1,0.0,0,,9,FS,1.0,0.0,P6
15975,2025-03-16 09:45:00,1,0.0,0,,9,FS,1.0,0.0,P6
15976,2025-03-16 10:00:00,1,0.0,0,,10,FS,1.0,0.0,P6
15977,2025-03-16 10:15:00,1,0.0,0,,10,FS,1.0,0.0,P6
15978,2025-03-16 10:30:00,1,0.0,0,,10,FS,1.0,0.0,P6
15979,2025-03-16 10:45:00,1,0.0,0,,10,FS,1.0,0.0,P6
15980,2025-03-16 11:00:00,1,0.0,0,,11,FS,1.0,0.0,P6
15981,2025-03-16 11:15:00,1,0.0,0,,11,FS,1.0,0.0,P6
15982,2025-03-16 11:30:00,1,0.0,0,,11,FS,1.0,0.0,P6
15983,2025-03-16 11:45:00,1,0.0,0,,11,FS,1.0,0.0,P6
15984,2025-03-16 12:00:00,1,0.0,0,,12,FS,1.0,0.0,P6
15985,2025-03-16 12:15:00,1,0.0,0,,12,FS,1.0,0.0,P6
15986,2025-03-16 12:30:00,1,0.0,0,,12,FS,1.0,0.0,P6
15987,2025-03-16 12:45:00,1,0.0,0,,12,FS,1.0,0.0,P6
15988,2025-03-16 13:00:00,1,0.0,0,,13,FS,1.0,0.0,P6
15989,2025-03-16 13:15:00,1,0.0,0,,13,FS,1.0,0.0,P6
15990,2025-03-16 13:30:00,1,0.0,0,,13,FS,1.0,0.0,P6
15991,2025-03-16 13:45:00,1,0.0,0,,13,FS,1.0,0.0,P6
15992,2025-03-16 14:00:00,1,0.0,0,,14,FS,1.0,0.0,P6
15993,2025-03-16 14:15:00,1,0.0,0,,14,FS,1.0,0.0,P6
15994,2025-03-16 14:30:00,1,0.0,0,,14,FS,1.0,0.0,P6
15995,2025-03-16 14:45:00,1,0.0,0,,14,FS,1.0,0.0,P6
15996,2025-03-16 15:00:00,1,0.0,0,,15,FS,1.0,0.0,P6
15997,2025-03-16 15:15:00,1,0.0,0,,15,FS,1.0,0.0,P6
15998,2025-03-16 15:30:00,1,0.0,0,,15,FS,1.0,0.0,P6
15999,2025-03-16 15:45:00,1,0.0,0,,15,FS,1.0,0.0,P6
16000,2025-03-16 16:00:00,1,0.0,0,,16,FS,1.0,0.0,P6
16001,2025-03-16 16:15:00,1,0.0,0,,16,FS,1.0,0.0,P6
16002,2025-03-16 16:30:00,1,0.0,0,,16,FS,1.0,0.0,P6
16003,2025-03-16 16:45:00,1,0.0,0,,16,FS,1.0,0.0,P6
16004,2025-03-16 17:00:00,1,0.0,0,,17,FS,1.0,0.0,P6
16005,2025-03-16 17:15:00,1,0.0,0,,17,FS,1.0,0.0,P6
16006,2025-03-16 17:30:00,1,0.0,0,,17,FS,1.0,0.0,P6
16007,2025-03-16 17:45:00,1,0.0,0,,17,FS,1.0,0.0,P6
16008,2025-03-16 18:00:00,1,0.0,0,,18,FS,1.0,0.0,P6
16009,2025-03-16 18:15:00,1,0.0,0,,18,FS,1.0,0.0,P6
16010,2025-03-16 18:30:00,1,0.0,0,,18,FS,1.0,0.0,P6
16011,2025-03-16 18:45:00,1,0.0,0,,18,FS,1.0,0.0,P6
16012,2025-03-16 19:00:00,1,0.0,0,,19,FS,1.0,0.0,P6
16013,2025-03-16 19:15:00,1,0.0,0,,19,FS,1.0,0.0,P6
16014,2025-03-16 19:30:00,1,0.0,0,,19,FS,1.0,0.0,P6
16015,2025-03-16 19:45:00,1,0.0,0,,19,FS,1.0,0.0,P6
16016,2025-03-16 20:00:00,1,0.0,0,,20,FS,1.0,0.0,P6
16017,2025-03-16 20:15:00,1,0.0,0,,20,FS,1.0,0.0,P6
16018,2025-03-16 20:30:00,1,0.0,0,,20,FS,1.0,0.0,P6
16019,2025-03-16 20:45:00,1,0.0,0,,20,FS,1.0,0.0,P6
16020,2025-03-16 21:00:00,1,0.0,0,,21,FS,1.0,0.0,P6
16021,2025-03-16 21:15:00,1,0.0,0,,21,FS,1.0,0.0,P6
16022,2025-03-16 21:30:00,1,0.0,0,,21,FS,1.0,0.0,P6
16023,2025-03-16 21:45:00,1,0.0,0,,21,FS,1.0,0.0,P6
16024,2025-03-16 22:00:00,1,0.0,0,,22,FS,1.0,0.0,P6
16025,2025-03-16 22:15:00,1,0.0,0,,22,FS,1.0,0.0,P6
16026,2025-03-16 22:30:00,1,0.0,0,,22,FS,1.0,0.0,P6
16027,2025-03-16 22:45:00,1,0.0,0,,22,FS,1.0,0.0,P6
16028,2025-03-16 23:00:00,1,0.0,0,,23,FS,1.0,0.0,P6
16029,2025-03-16 23:15:00,1,0.0,0,,23,FS,1.0,0.0,P6
16030,2025-03-16 23:30:00,1,0.0,0,,23,FS,1.0,0.0,P6
16031,2025-03-16 23:45:00,1,0.0,0,,23,FS,1.0,0.0,P6
16032,2025-03-17 00:00:00,1,0.0,0,,0,L-V,1.0,0.0,P6
16033,2025-03-17 00:15:00,1,0.0,0,,0,L-V,1.0,0.0,P6
16034,2025-03-17 00:30:00,1,0.0,0,,0,L-V,1.0,0.0,P6
16035,2025-03-17 00:45:00,1,0.0,0,,0,L-V,1.0,0.0,P6
16036,2025-03-17 01:00:00,1,0.0,0,,1,L-V,1.0,0.0,P6
16037,2025-03-17 01:15:00,1,0.0,0,,1,L-V,1.0,0.0,P6
16038,2025-03-17 01:30:00,1,0.0,0,,1,L-V,1.0,0.0,P6
16039,2025-03-17 01:45:00,1,0.0,0,,1,L-V,1.0,0.0,P6
16040,2025-03-17 02:00:00,1,0.0,0,,2,L-V,1.0,0.0,P6
16041,2025-03-17 02:15:00,1,0.0,0,,2,L-V,1.0,0.0,P6
16042,2025-03-17 02:30:00,1,0.0,0,,2,L-V,1.0,0.0,P6
16043,2025-03-17 02:45:00,1,0.0,0,,2,L-V,1.0,0.0,P6
16044,2025-03-17 03:00:00,1,0.0,0,,3,L-V,1.0,0.0,P6
16045,2025-03-17 03:15:00,1,0.0,0,,3,L-V,1.0,0.0,P6
16046,2025-03-17 03:30:00,1,0.0,0,,3,L-V,1.0,0.0,P6
16047,2025-03-17 03:45:00,1,0.0,0,,3,L-V,1.0,0.0,P6
16048,2025-03-17 04:00:00,1,0.0,0,,4,L-V,1.0,0.0,P6
16049,2025-03-17 04:15:00,1,0.0,0,,4,L-V,1.0,0.0,P6
16050,2025-03-17 04:30:00,1,0.0,0,,4,L-V,1.0,0.0,P6
16051,2025-03-17 04:45:00,1,0.0,0,,4,L-V,1.0,0.0,P6
16052,2025-03-17 05:00:00,1,0.0,0,,5,L-V,1.0,0.0,P6
16053,2025-03-17 05:15:00,1,0.0,0,,5,L-V,1.0,0.0,P6
16054,2025-03-17 05:30:00,1,0.0,0,,5,L-V,1.0,0.0,P6
16055,2025-03-17 05:45:00,1,0.0,0,,5,L-V,1.0,0.0,P6
16056,2025-03-17 06:00:00,1,0.0,0,,6,L-V,1.0,0.0,P6
16057,2025-03-17 06:15:00,1,0.0,0,,6,L-V,1.0,0.0,P6
16058,2025-03-17 06:30:00,1,0.0,0,,6,L-V,1.0,0.0,P6
16059,2025-03-17 06:45:00,1,0.0,0,,6,L-V,1.0,0.0,P6
16060,2025-03-17 07:00:00,1,0.0,0,,7,L-V,1.0,0.0,P6
16061,2025-03-17 07:15:00,1,0.0,0,,7,L-V,1.0,0.0,P6
16062,2025-03-17 07:30:00,1,0.0,0,,7,L-V,1.0,0.0,P6
16063,2025-03-17 07:45:00,1,0.0,0,,7,L-V,1.0,0.0,P6
16064,2025-03-17 08:00:00,4,0.0,2,,8,L-V,4.0,0.0,P3
16065,2025-03-17 08:15:00,4,0.0,2,,8,L-V,4.0,0.0,P3
16066,2025-03-17 08:30:00,4,0.0,2,,8,L-V,4.0,0.0,P3
16067,2025-03-17 08:45:00,4,0.0,2,,8,L-V,4.0,0.0,P3
16068,2025-03-17 09:00:00,5,0.0,2,,9,L-V,5.0,0.0,P2
16069,2025-03-17 09:15:00,5,0.0,2,,9,L-V,5.0,0.0,P2
16070,2025-03-17 09:30:00,5,0.0,2,,9,L-V,5.0,0.0,P2
16071,2025-03-17 09:45:00,5,0.0,2,,9,L-V,5.0,0.0,P2
16072,2025-03-17 10:00:00,5,0.0,2,,10,L-V,5.0,0.0,P2
16073,2025-03-17 10:15:00,5,0.0,2,,10,L-V,5.0,0.0,P2
16074,2025-03-17 10:30:00,5,0.0,2,,10,L-V,5.0,0.0,P2
16075,2025-03-17 10:45:00,5,0.0,2,,10,L-V,5.0,0.0,P2
16076,2025-03-17 11:00:00,5,0.0,2,,11,L-V,5.0,0.0,P2
16077,2025-03-17 11:15:00,5,0.0,2,,11,L-V,5.0,0.0,P2
16078,2025-03-17 11:30:00,5,0.0,2,,11,L-V,5.0,0.0,P2
16079,2025-03-17 11:45:00,5,0.0,2,,11,L-V,5.0,0.0,P2
16080,2025-03-17 12:00:00,5,0.0,2,,12,L-V,5.0,0.0,P2
16081,2025-03-17 12:15:00,5,0.0,2,,12,L-V,5.0,0.0,P2
16082,2025-03-17 12:30:00,5,0.0,2,,12,L-V,5.0,0.0,P2
16083,2025-03-17 12:45:00,5,0.0,2,,12,L-V,5.0,0.0,P2
16084,2025-03-17 13:00:00,5,0.0,2,,13,L-V,5.0,0.0,P2
16085,2025-03-17 13:15:00,5,0.0,2,,13,L-V,5.0,0.0,P2
16086,2025-03-17 13:30:00,5,0.0,2,,13,L-V,5.0,0.0,P2
16087,2025-03-17 13:45:00,5,0.0,2,,13,L-V,5.0,0.0,P2
16088,2025-03-17 14:00:00,4,0.0,2,,14,L-V,4.0,0.0,P3
16089,2025-03-17 14:15:00,4,0.0,2,,14,L-V,4.0,0.0,P3
16090,2025-03-17 14:30:00,4,0.0,2,,14,L-V,4.0,0.0,P3
16091,2025-03-17 14:45:00,4,0.0,2,,14,L-V,4.0,0.0,P3
16092,2025-03-17 15:00:00,4,0.0,2,,15,L-V,4.0,0.0,P3
16093,2025-03-17 15:15:00,4,0.0,2,,15,L-V,4.0,0.0,P3
16094,2025-03-17 15:30:00,4,0.0,2,,15,L-V,4.0,0.0,P3
16095,2025-03-17 15:45:00,4,0.0,2,,15,L-V,4.0,0.0,P3
16096,2025-03-17 16:00:00,4,0.0,2,,16,L-V,4.0,0.0,P3
16097,2025-03-17 16:15:00,4,0.0,2,,16,L-V,4.0,0.0,P3
16098,2025-03-17 16:30:00,4,0.0,2,,16,L-V,4.0,0.0,P3
16099,2025-03-17 16:45:00,4,0.0,2,,16,L-V,4.0,0.0,P3
16100,2025-03-17 17:00:00,4,0.0,2,,17,L-V,4.0,0.0,P3
16101,2025-03-17 17:15:00,4,0.0,2,,17,L-V,4.0,0.0,P3
16102,2025-03-17 17:30:00,4,0.0,2,,17,L-V,4.0,0.0,P3
16103,2025-03-17 17:45:00,4,0.0,2,,17,L-V,4.0,0.0,P3
16104,2025-03-17 18:00:00,5,0.0,2,,18,L-V,5.0,0.0,P2
16105,2025-03-17 18:15:00,5,0.0,2,,18,L-V,5.0,0.0,P2
16106,2025-03-17 18:30:00,5,0.0,2,,18,L-V,5.0,0.0,P2
16107,2025-03-17 18:45:00,5,0.0,2,,18,L-V,5.0,0.0,P2
16108,2025-03-17 19:00:00,5,0.0,2,,19,L-V,5.0,0.0,P2
16109,2025-03-17 19:15:00,5,0.0,2,,19,L-V,5.0,0.0,P2
16110,2025-03-17 19:30:00,5,0.0,2,,19,L-V,5.0,0.0,P2
16111,2025-03-17 19:45:00,5,0.0,2,,19,L-V,5.0,0.0,P2
16112,2025-03-17 20:00:00,5,0.0,2,,20,L-V,5.0,0.0,P2
16113,2025-03-17 20:15:00,5,0.0,2,,20,L-V,5.0,0.0,P2
